sha256,labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,,,,,,,,,,,,,,,,,,,,,,
81309969d72685cf035510246fe3f092f16a1b68b3d724ee4c0c68602938b914,0,NtOpenSection,RegCloseKey,NtQueryKey,FindWindowW,NtClose,NtOpenProcess,GetFileAttributesW,NtMapViewOfSection,GetSystemMetrics,SetErrorMode,NtAllocateVirtualMemory,NtWriteFile,NtOpenFile,NtQueryDirectoryFile,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,NtOpenKey,LoadResource,LdrGetProcedureAddress,NtOpenKeyEx,LdrLoadDll,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cadf455f966d75951d46d0f9cd4c76c471bfa2132dff8290d8558c0ab97079d,0,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68603f7333b34930558ef410ce3841b4534e6048c44851767cc6493a71b28,0,RegCreateKeyExW,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtReadFile,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,RegQueryValueExA,GetSystemWindowsDirectoryA,FindResourceW,WSAStartup,gethostbyname,NtEnumerateValueKey,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,DrawTextExA,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,SizeofResource,CreateActCtxW,GetFileSizeEx,RegOpenKeyExW,NtDelayExecution,NtDuplicateObject,SetErrorMode,NtResumeThread,NtOpenMutant,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtQuerySystemInformation,SetFilePointer,CreateDirectoryW,OleInitialize,NtOpenFile,LoadStringA,CreateThread,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,GetTempPathW,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,GetFileInformationByHandleEx,UuidCreate,NtCreateSection,SearchPathW,NtOpenKey,GetTimeZoneInformation,LoadResource,LdrGetProcedureAddress,SetFilePointerEx,SetWindowsHookExW,GetFileVersionInfoW,SHGetSpecialFolderLocation,SetEndOfFile,RegSetValueExW,LdrLoadDll,FindResourceA,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41b93412202fc37e0b895a7865f5a0a6d2b6edd87e2c601f24a05561d1f7dce2,0,NtOpenMutant,GetForegroundWindow,NtQueryKey,DrawTextExW,NtSetInformationFile,RegQueryValueExA,LdrGetProcedureAddress,CoUninitialize,NtQueryValueKey,RegCloseKey,RegQueryValueExW,NtFreeVirtualMemory,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtReadFile,CreateDirectoryW,NtWriteFile,NtMapViewOfSection,GetSystemInfo,GetKeyState,OleInitialize,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,RegQueryInfoKeyW,NtUnmapViewOfSection,RegEnumKeyExW,LoadStringW,GetTempPathW,NtCreateFile,GetSystemTimeAsFileTime,NtQueryAttributesFile,NtCreateMutant,SHGetFolderPathW,LdrGetDllHandle,NtCreateSection,SetUnhandledExceptionFilter,NtOpenKey,CoInitializeEx,LoadResource,FindResourceExW,NtAllocateVirtualMemory,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c94ab69fa48185fed5fdb1834a012cdb1196b0bdb1c2ce8b60f2e541932de062,0,RegCreateKeyExW,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,GetNativeSystemInfo,GetShortPathNameW,NtSetInformationFile,NtCreateKey,LdrGetProcedureAddress,NtResumeThread,GetSystemWindowsDirectoryW,NtClose,RegDeleteKeyW,SendNotifyMessageW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,GetSystemMetrics,NtCreateThreadEx,CreateActCtxW,GetFileSize,GetFileSizeEx,RegEnumKeyW,DrawTextExW,SetErrorMode,SetFileTime,NtAllocateVirtualMemory,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtQuerySystemInformation,NtSetValueKey,NtReadFile,NtOpenFile,SHGetFolderPathW,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,NtDeleteKey,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,RegOpenKeyExW,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,RegSetValueExW,NtCreateSection,LdrUnloadDll,LoadStringW,RegDeleteValueW,NtOpenKey,NtOpenMutant,LoadResource,FindResourceW,SetWindowsHookExW,SetFileAttributesW,NtOpenKeyEx,LdrLoadDll,OleInitialize,NtQueryInformationFile,NtQueryValueKey,DeviceIoControl,EnumWindows,NtReadVirtualMemory,SizeofResource,NtDelayExecution,NtEnumerateValueKey,CreateThread,FindWindowW,GetDiskFreeSpaceExW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4defa97d7c5a7d3be0147ab668888075a5b4ba265f92543579b325c7fba0443e,0,GetSystemTimeAsFileTime,WriteConsoleA,RegOpenKeyExW,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,NtAllocateVirtualMemory,LdrGetDllHandle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd6e71c9f1544fc484aa2a7922f47cdc4a0d791294e7b3c3d3836a355de82439,0,NtOpenSection,GetForegroundWindow,DrawTextExW,RegQueryValueExA,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,RegCreateKeyExA,RegCloseKey,RegQueryValueExW,NtFreeVirtualMemory,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,NtMapViewOfSection,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LdrGetDllHandle,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
098d8f212298fe76a1e906ae08e881198a6e4adcdc8218d201023624bbadac24,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,DrawTextExW,GetSystemInfo,EnumWindows,FindResourceW,WSAStartup,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtUnmapViewOfSection,GetSystemDirectoryW,LoadStringW,FindResourceExW,NtCreateFile,FindFirstFileExW,CoInitializeEx,GetTempPathW,NtCreateSection,NtOpenKey,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,LdrLoadDll,NtTerminateProcess,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e03f26abe86c315f538f7fb23c49b6ffa561856f68aa9dbcc7377e3ac3aa6c18,0,NtTerminateProcess,NtClose,CryptHashData,CryptCreateHash,NtMapViewOfSection,SetErrorMode,NtReadFile,NtWriteFile,LdrGetDllHandle,NtAllocateVirtualMemory,CryptAcquireContextA,SetFilePointer,NtUnmapViewOfSection,SetUnhandledExceptionFilter,NtCreateFile,GetSystemTimeAsFileTime,NtCreateSection,GetTimeZoneInformation,NtOpenKey,LdrGetProcedureAddress,GetFileType,NtQueryValueKey,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,LdrUnloadDll,DrawTextExW,FindResourceExW,NtSetInformationFile,NtTerminateProcess,GetFileVersionInfoSizeW,LoadResource,CoInitializeSecurity,GetKeyState,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtQueryKey,RegQueryValueExA,EnumWindows,OpenServiceW,NtEnumerateValueKey,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,GetForegroundWindow,RegQueryValueExW,RegSetValueExW,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtDelayExecution,GetVolumeNameForVolumeMountPointW,NtReadFile,GetFileSizeEx,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,CoCreateInstance,GetSystemDirectoryW,RegEnumKeyExW,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,LdrGetDllHandle,NtCreateSection,LoadStringW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,CreateDirectoryW,NtOpenDirectoryObject,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7193883c50190bc1a9727f002a9fd7ee419c870b9dd459d970668d5b2ac40395,0,NtQuerySystemInformation,DeviceIoControl,RegCloseKey,NtQueryKey,NtOpenFile,NtDuplicateObject,NtOpenKey,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtQueryValueKey,GetSystemTimeAsFileTime,NtOpenKeyEx,LdrLoadDll,GlobalMemoryStatusEx,LdrGetDllHandle,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41ee14c21c64c6d12a760d098b2f339d2851f849fbef47702b4e46be68500fc9,0,RegCreateKeyExW,NtOpenSection,GetForegroundWindow,DrawTextExW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtReadFile,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtAllocateVirtualMemory,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88ac113dc5e4f08a012f1a40f8d09c6aeb472bce5ebbc013f118bf01d47428ce,0,LdrUnloadDll,RegCloseKey,DrawTextExW,GetSystemInfo,FindResourceW,GetSystemWindowsDirectoryW,NtQueryValueKey,RegQueryValueExW,NtOpenDirectoryObject,GetSystemMetrics,NtMapViewOfSection,SizeofResource,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,CreateThread,GetSystemDirectoryW,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,FindFirstFileExW,NtCreateSection,SetUnhandledExceptionFilter,NtOpenKey,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtTerminateProcess,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878070af796efce9a2b685c4042d38e74d95a9127f1a28cc7a53bee4dff5255a,0,NtQuerySystemInformation,NtReadFile,CreateActCtxW,SetFilePointer,SetUnhandledExceptionFilter,__exception__,SetErrorMode,NtCreateFile,NtClose,GetSystemTimeAsFileTime,LdrLoadDll,GetFileAttributesW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add67e9346b4816af8a866b27d07597a84ac2e2c44c7c1d2caa835a2062b75eb,0,LdrUnloadDll,CoUninitialize,RegCloseKey,NtReadFile,DrawTextExW,GetSystemInfo,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,GetForegroundWindow,RegQueryValueExW,DrawTextExA,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,NtDelayExecution,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtEnumerateValueKey,OleInitialize,NtOpenFile,LoadStringA,GetSystemDirectoryW,FindResourceExW,NtCreateFile,NtQueryAttributesFile,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,LdrLoadDll,FindResourceA,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f210e2c28e54e70ca85345fcade329e3b10163ca55dfc7dfe10adee4afa3b9f,0,NtQueryValueKey,LdrUnloadDll,LdrGetDllHandle,NtCreateSection,GetSystemTimeAsFileTime,WriteConsoleA,NtOpenKey,LdrGetProcedureAddress,NtCreateFile,NtClose,NtAllocateVirtualMemory,NtTerminateProcess,FindFirstFileExW,NtMapViewOfSection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30376bd0205eae129ae8177dcae4d476568c9ba96182c7bf42a4a8e7d04b73cb,0,NtOpenSection,GetForegroundWindow,DrawTextExW,GetSystemInfo,RegQueryValueExA,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,FindResourceExW,NtCreateFile,CoInitializeEx,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47dd2799e91356eff2e10b5fdb53e7bc3a3443d25749eabed0ae8f1db6380997,0,GetCursorPos,LoadStringW,FindResourceW,SetWindowsHookExW,SetUnhandledExceptionFilter,SetErrorMode,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814b93c92bbdd6aaa39ff60aae37f2ed5ed8df5c2a2245efd53fa1abd9f0b82d,0,NtOpenSection,GetForegroundWindow,DrawTextExW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c04be7187a0ce4cb12f573d6aeead898c91ed9a899f6f03870f8c5f2295785e,0,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f498e455fc65ccdeac7268ca7169412f603fc8ed6793ad7c519e71ad6fb56f,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309002af8f2abf058f3cbeaee205aac2b8e899ec42dd40893dcfb616004b48f6,0,NtDuplicateObject,NtOpenSection,RegCloseKey,NtQueryKey,LdrUnloadDll,DeviceIoControl,NtQueryValueKey,NtMapViewOfSection,GetFileSize,NtDelayExecution,LdrGetDllHandle,NtQuerySystemInformation,CreateThread,NtUnmapViewOfSection,SetUnhandledExceptionFilter,NtCreateFile,GetSystemTimeAsFileTime,NtQueryAttributesFile,CoInitializeEx,NtCreateSection,NtOpenKey,LdrGetProcedureAddress,CoInitializeSecurity,NtOpenKeyEx,LdrLoadDll,UuidCreate,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ed64ca7d2d499fa6418d17eb60034ed8c472ee9ef3ba987155c8cd47858a3d,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475bf551f1d683830e6ffa3ef24377e2250f20af86908a4b181e0aacda40a526,0,LdrUnloadDll,CoUninitialize,GetForegroundWindow,DrawTextExW,RegQueryValueExA,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,RegOpenKeyExW,NtAllocateVirtualMemory,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,NtReadFile,GetFileSizeEx,CreateThread,RegQueryInfoKeyW,SetFilePointer,GetSystemDirectoryW,RegEnumKeyExW,LoadStringW,FindResourceExW,NtCreateFile,FindFirstFileExW,CoInitializeEx,RegEnumValueW,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,SetFileAttributesW,SetFileTime,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a12b699a52e521984c375370875be840fcb0a9754650e738d92bb7ad599453ed,0,NtQueryValueKey,LdrUnloadDll,RegCloseKey,NtOpenKey,RegOpenKeyExW,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,MessageBoxTimeoutW,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da752238bcc48b532b2a96efeec785d1b2f553ce8da0da23309745a5eb78bd70,0,GetNativeSystemInfo,NtOpenSection,CoUninitialize,RegCloseKey,LookupAccountSidW,NtReadFile,NtDuplicateObject,DrawTextExW,GetSystemInfo,FindResourceW,NtEnumerateValueKey,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,GetCursorPos,SizeofResource,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,LdrUnloadDll,SetFilePointer,OleInitialize,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,SetFilePointerEx,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,CreateDirectoryW,GetFileVersionInfoW,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
