sha256,labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,,,,,,,,,,,,,,,,,,,,,,
1f6c6de1eb4b8f8154aac65994d26eb179993203f0ce0afaa471c2b4b0de7b74,0,NtOpenSection,GetForegroundWindow,DrawTextExW,GetSystemInfo,RegQueryValueExA,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCreateKeyExA,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,FindResourceExW,NtCreateFile,CoInitializeEx,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565b1c02d40f9ebe6fb08c7bc9477c6aa7cd6836bb7dc1f865b97de6eea5eb89,0,CreateToolhelp32Snapshot,RegCreateKeyExW,DeviceIoControl,GetVolumePathNameW,RegCloseKey,NtQueryKey,NtDuplicateObject,GetShortPathNameW,GetSystemInfo,IsDebuggerPresent,LookupPrivilegeValueW,NtClose,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,Process32NextW,GetSystemMetrics,DrawTextExW,SetErrorMode,NtAllocateVirtualMemory,DeleteFileW,NtWriteFile,NtFreeVirtualMemory,Process32FirstW,NtReadFile,NtOpenFile,CreateThread,SetFilePointer,GetSystemDirectoryW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,NtCreateMutant,CoInitializeEx,LdrGetDllHandle,NtCreateSection,GetTimeZoneInformation,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetDiskFreeSpaceExW,NtOpenDirectoryObject,GetFileType,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34098d2ddb9d848350d8c4e00184a482d8ec90f4112f5aaac195dfd91bef5abc,0,RegCreateKeyExW,LdrUnloadDll,CoUninitialize,RegCloseKey,MessageBoxTimeoutW,FindWindowW,NtResumeThread,NtTerminateProcess,NtQueryValueKey,RegQueryValueExW,NtFreeVirtualMemory,UnhookWindowsHookEx,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,GetCursorPos,OleInitialize,CreateThread,CoCreateInstance,NtUnmapViewOfSection,NtDeleteKey,SetUnhandledExceptionFilter,FindResourceExW,GetSystemTimeAsFileTime,NtProtectVirtualMemory,RegSetValueExW,NtOpenKey,LoadResource,FindResourceW,SetWindowsHookExW,LdrGetProcedureAddress,LdrLoadDll,NtSuspendThread,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06681afdd3851899abf4db20b4a958261e61634eea3dc0098b4870c4ce4d35f2,0,CreateToolhelp32Snapshot,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,setsockopt,NtCreateKey,FindResourceW,WSAStartup,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,RegOpenKeyExW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,GetSystemMetrics,NtCreateThreadEx,SizeofResource,CreateActCtxW,Process32NextW,RegEnumKeyW,NtDuplicateObject,SetErrorMode,NtDeviceIoControlFile,NtAllocateVirtualMemory,CreateDirectoryW,LdrGetDllHandle,LookupAccountSidW,NtSetInformationFile,Process32FirstW,GetKeyState,GetCursorPos,NtQuerySystemInformation,NtReadFile,NtOpenFile,GetFileSizeEx,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,CoCreateInstance,GetSystemDirectoryW,NtQueryDirectoryFile,RegEnumKeyExW,LoadStringW,FindResourceExW,GetAdaptersInfo,NtFreeVirtualMemory,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,FindWindowW,recv,NtCreateMutant,NtReadVirtualMemory,CoInitializeEx,GetFileInformationByHandleEx,NtResumeThread,NtCreateSection,socket,SearchPathW,bind,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,DnsQuery_W,GetFileType,NtOpenKeyEx,LdrLoadDll,NtCreateFile,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c241f07511cbbbe69ba41714f4ac8c5136f71a5a2e1cfa9569dec3ee45c14963,0,GetSystemTimeAsFileTime,LdrGetProcedureAddress,SetUnhandledExceptionFilter,__exception__,NtTerminateProcess,GetFileType,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da4608b978f56445e25da13c16c8dc9e7f19cf005d1ab17415045f2f495c7ee5,0,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,MessageBoxTimeoutW,FindResourceW,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,GetKeyState,GetCursorPos,OleInitialize,NtOpenFile,NtUnmapViewOfSection,LoadStringW,FindResourceExW,NtCreateFile,FindFirstFileExW,CoInitializeEx,NtCreateSection,NtOpenKey,LoadResource,LdrGetProcedureAddress,__exception__,GetFileVersionInfoW,FindWindowW,LdrLoadDll,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9bc624650b6cb33b36011db33d6e744109c2c734a6a3035b7c10be9ca0282ff,0,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LdrGetDllHandle,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45c5b1925e81cf31160df5ec6820cd12795c5df61447d55cfc05df88b76d79db,0,LdrUnloadDll,GetFileType,GetSystemInfo,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,NtQueryAttributesFile,LdrGetDllHandle,NtOpenKey,WriteConsoleW,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030147a1ff3f61834c12a6974a64451a2fefe199cf4acc5990f50a73ddd7efa4,0,NtOpenSection,GetVolumePathNameW,GetForegroundWindow,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,RegEnumValueW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,CoInitializeSecurity,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,RegQueryValueExA,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,NtReadFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringA,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,SHGetFolderPathW,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,LookupAccountSidW,NtDuplicateObject,GetSystemMetrics,SetWindowsHookExA,NtAllocateVirtualMemory,CreateDirectoryW,GetComputerNameW,ReadCabinetState,GetFileSizeEx,CoCreateInstance,CryptAcquireContextW,FindFirstFileExW,GetFileInformationByHandleEx,GetTempPathW,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,GetFileType,LdrUnloadDll,DrawTextExW,GetSystemInfo,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtCreateSection,NtFreeVirtualMemory,SizeofResource,RegEnumKeyW,NtMapViewOfSection,GetKeyState,OleInitialize,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtQueryAttributesFile,NtCreateMutant,GetFileAttributesExW,NtOpenKey,FindResourceW,SHGetSpecialFolderLocation,FindResourceA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212767ae88f70b6ca23d3842c28e17aecf3640c23227bb8605e3338da45bcdf,0,GetNativeSystemInfo,CoUninitialize,NtQueryKey,LdrUnloadDll,NtCreateKey,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileAttributesW,NtFreeVirtualMemory,GetSystemMetrics,CreateActCtxW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,CreateThread,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,SetUnhandledExceptionFilter,GetTempPathW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,CoInitializeEx,NtCreateSection,LoadStringW,NtOpenKey,LoadResource,LdrGetProcedureAddress,CoInitializeSecurity,LdrLoadDll,UuidCreate,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c190f3b06bcbbeaae030d7f9f5debb096f7259634556e0e92b70b0dd3d4c0ac0,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8047f49338f27ebb22edf8e8f72999ab98b5c720d960b63d18a87437257c9ad,0,RegCreateKeyExW,NtDuplicateObject,DeviceIoControl,RegCloseKey,NtQueryKey,LdrUnloadDll,DrawTextExW,NtOpenSection,FindResourceW,NtQueryValueKey,LookupAccountSidW,GetSystemMetrics,SizeofResource,RegOpenKeyExW,NtDelayExecution,NtAllocateVirtualMemory,NtMapViewOfSection,GetKeyState,__exception__,NtQuerySystemInformation,CreateThread,CoCreateInstance,GetSystemDirectoryW,RegEnumKeyExW,LoadStringW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,NtCreateMutant,CoInitializeEx,LdrGetDllHandle,NtCreateSection,GetKeyboardState,SetUnhandledExceptionFilter,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenKeyEx,LdrLoadDll,UuidCreate,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f988fb3e1ee71e39e77ae0c0471cc09ab2ac4c6b2625e6c2569efa7dbe5d38,0,RegCreateKeyExW,NtOpenSection,GetForegroundWindow,DrawTextExW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtReadFile,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtAllocateVirtualMemory,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df62d2939563b17aabcb2679b82d1802f6e85a6d989134e2ecfd44577040d0a,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,SetFilePointerEx,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,RegQueryValueExA,RegEnumValueW,FindResourceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,SizeofResource,CreateActCtxW,FindWindowW,RegOpenKeyExW,NtDuplicateObject,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtQuerySystemInformation,SetFilePointer,NtReadFile,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,GetFileInformationByHandleEx,LdrGetDllHandle,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,CreateDirectoryW,NtOpenDirectoryObject,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82155ccf31254fc56b9baade0c9b2a342224fa62b351ac9fd4949254545d945a,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f56333958ea7ba13d55b414fc2cf5e4d54c359c399e51040c11deaffe5fe06bf,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b74c1261c52b64dac9b6db1828069d0a20682f9e45ca6cba35cc6376f86acbff,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtDuplicateObject,GetSystemInfo,DeviceIoControl,NtTerminateProcess,NtClose,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetFileSize,RegOpenKeyExW,NtDelayExecution,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtQuerySystemInformation,NtResumeThread,NtOpenFile,CreateThread,NtUnmapViewOfSection,SetFilePointer,GetSystemDirectoryW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,NtCreateMutant,CoInitializeEx,NtCreateSection,RegSetValueExW,NtOpenKey,LdrGetProcedureAddress,CoInitializeSecurity,SetFileAttributesW,NtOpenKeyEx,LdrLoadDll,UuidCreate,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78049948a6424b4a3502329961eced4baef562caef7134f27890fd40975572bd,0,CreateToolhelp32Snapshot,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,FindResourceW,GetSystemWindowsDirectoryW,NtQueryValueKey,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,GetSystemMetrics,NtReadVirtualMemory,SizeofResource,CreateActCtxW,RegEnumKeyW,NtDuplicateObject,SetErrorMode,NtAllocateVirtualMemory,CreateDirectoryW,LdrGetDllHandle,Process32FirstW,GetKeyState,NtQuerySystemInformation,NtReadFile,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,LoadStringW,FindResourceExW,Process32NextW,NtFreeVirtualMemory,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,NtQueryAttributesFile,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,NtOpenKeyEx,LdrLoadDll,NtCreateFile,GetSystemWindowsDirectoryW,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91d342483423b8d5995843f1be53c933d639f081fb1e3e4d069272b19ce2db2a,0,NtOpenSection,RegCloseKey,NtQueryKey,DrawTextExW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileType,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a1434e19b0f1ec4321809c4585bc796f7d352495c46d5920ce22fd48c27fe1b,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816dca30c715fcb48fb06b1263870efb57135765ea36d7fd47e359c19dbe0fb6,0,RegCreateKeyExW,NtOpenSection,GetForegroundWindow,DrawTextExW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtReadFile,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtAllocateVirtualMemory,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4040ccea2c2d8500d2ec319c1b91c0b58195cc124f562b3dbeecba3ad650295,0,RegCreateKeyExW,GetNativeSystemInfo,DeviceIoControl,CoUninitialize,RegCloseKey,NtQueryKey,NtReadFile,NtDuplicateObject,NtSetInformationFile,NtOpenSection,FindResourceW,LookupAccountSidW,NtClose,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,NtFreeVirtualMemory,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,LoadStringW,NtMapViewOfSection,SizeofResource,CreateActCtxW,GetFileSizeEx,RegOpenKeyExW,SetErrorMode,GetSystemDirectoryW,NtAllocateVirtualMemory,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,LdrUnloadDll,NtQuerySystemInformation,CoCreateInstance,SetFilePointerEx,NtOpenFile,GetFileAttributesExW,NtUnmapViewOfSection,SetFilePointer,SetFileTime,NtQueryDirectoryFile,SetUnhandledExceptionFilter,GetTempPathW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,FindFirstFileExW,NtCreateMutant,SHGetFolderPathW,GetFileInformationByHandleEx,NtCreateSection,RegSetValueExW,NtOpenKey,CoInitializeEx,LoadResource,LdrGetProcedureAddress,CopyFileW,GetFileVersionInfoW,NtEnumerateKey,SetEndOfFile,NtOpenKeyEx,LdrLoadDll,GetSystemWindowsDirectoryW,UuidCreate,NtQueryInformationFile,CreateProcessInternalW,NtQueryValueKey,NtResumeThread,IsDebuggerPresent,GetSystemMetrics,NtCreateThreadEx,CreateThread,GetFileType,GetVolumePathNameW,DeleteFileW,SetFileAttributesW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77e35d6e38ba6718289f191bedcfaa95f1faefa68075c62b41c56303fe9849a2,0,NtQueryValueKey,LdrUnloadDll,NtOpenKey,RegOpenKeyExW,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
